LAT,LON,DATE,PRECTOT
-4.96019,119.56881,11/23/2008,15.66
-4.96019,119.56881,11/24/2008,7.23
-4.96019,119.56881,11/25/2008,14.49
-4.96019,119.56881,11/26/2008,10.25
-4.96019,119.56881,11/27/2008,20.25
-4.96019,119.56881,11/28/2008,2.18
-4.96019,119.56881,11/29/2008,2.1
-4.96019,119.56881,11/30/2008,2.47
-4.96019,119.56881,12/1/2008,1.76
-4.96019,119.56881,12/2/2008,1.9
-4.96019,119.56881,12/3/2008,2.61
-4.96019,119.56881,12/4/2008,2.47
-4.96019,119.56881,12/5/2008,0.51
-4.96019,119.56881,12/6/2008,0.7
-4.96019,119.56881,12/7/2008,11.78
-4.96019,119.56881,12/8/2008,1.05
-4.96019,119.56881,12/9/2008,14.51
-4.96019,119.56881,12/10/2008,20.01
-4.96019,119.56881,12/11/2008,11.21
-4.96019,119.56881,12/12/2008,41.77
-4.96019,119.56881,12/13/2008,18.59
-4.96019,119.56881,12/14/2008,13.09
-4.96019,119.56881,12/15/2008,13.88
-4.96019,119.56881,12/16/2008,13.61
-4.96019,119.56881,12/17/2008,11.68
-4.96019,119.56881,12/18/2008,28.91
-4.96019,119.56881,12/19/2008,23.65
-4.96019,119.56881,12/20/2008,32.09
-4.96019,119.56881,12/21/2008,11.46
-4.96019,119.56881,12/22/2008,18.91
-4.96019,119.56881,12/23/2008,11.06
-4.96019,119.56881,12/24/2008,2.4
-4.96019,119.56881,12/25/2008,1.6
-4.96019,119.56881,12/26/2008,12.92
-4.96019,119.56881,12/27/2008,2.39
-4.96019,119.56881,12/28/2008,3.61
-4.96019,119.56881,12/29/2008,14.15
-4.96019,119.56881,12/30/2008,14.92
-4.96019,119.56881,12/31/2008,15.95
-4.96019,119.56881,1/1/2009,21.7
-4.96019,119.56881,1/2/2009,20.58
-4.96019,119.56881,1/3/2009,5.74
-4.96019,119.56881,1/4/2009,1.71
-4.96019,119.56881,1/5/2009,1.98
-4.96019,119.56881,1/6/2009,1.16
-4.96019,119.56881,1/7/2009,40.11
-4.96019,119.56881,1/8/2009,17.43
-4.96019,119.56881,1/9/2009,37.87
-4.96019,119.56881,1/10/2009,60.73
-4.96019,119.56881,1/11/2009,48.64
-4.96019,119.56881,1/12/2009,15.41
-4.96019,119.56881,1/13/2009,25.73
-4.96019,119.56881,1/14/2009,16.01
-4.96019,119.56881,1/15/2009,12.79
-4.96019,119.56881,1/16/2009,14.47
-4.96019,119.56881,1/17/2009,19.3
-4.96019,119.56881,1/18/2009,13.05
-4.96019,119.56881,1/19/2009,7.91
-4.96019,119.56881,1/20/2009,3.07
-4.96019,119.56881,1/21/2009,1.56
-4.96019,119.56881,1/22/2009,0.82
-4.96019,119.56881,1/23/2009,1.43
-4.96019,119.56881,1/24/2009,1.55
-4.96019,119.56881,1/25/2009,1.77
-4.96019,119.56881,1/26/2009,6.27
-4.96019,119.56881,1/27/2009,13.19
-4.96019,119.56881,1/28/2009,17.6
-4.96019,119.56881,1/29/2009,23.38
-4.96019,119.56881,1/30/2009,35.24
-4.96019,119.56881,1/31/2009,52.72
-4.96019,119.56881,2/1/2009,11.68
-4.96019,119.56881,2/2/2009,13.98
-4.96019,119.56881,2/3/2009,28.27
-4.96019,119.56881,2/4/2009,11.42
-4.96019,119.56881,2/5/2009,13.05
-4.96019,119.56881,2/6/2009,2.49
-4.96019,119.56881,2/7/2009,1.24
-4.96019,119.56881,2/8/2009,0.54
-4.96019,119.56881,2/9/2009,0.77
-4.96019,119.56881,2/10/2009,8.49
-4.96019,119.56881,2/11/2009,24.79
-4.96019,119.56881,2/12/2009,73.29
-4.96019,119.56881,2/13/2009,9.29
-4.96019,119.56881,2/14/2009,14.51
-4.96019,119.56881,2/15/2009,6.52
-4.96019,119.56881,2/16/2009,1.44
-4.96019,119.56881,2/17/2009,4.33
-4.96019,119.56881,2/18/2009,1.45
-4.96019,119.56881,2/19/2009,0.55
-4.96019,119.56881,2/20/2009,1.2
-4.96019,119.56881,2/21/2009,13.92
-4.96019,119.56881,2/22/2009,28.73
-4.96019,119.56881,2/23/2009,11.2
-4.96019,119.56881,2/24/2009,12.48
-4.96019,119.56881,2/25/2009,14.63
-4.96019,119.56881,2/26/2009,10.63
-4.96019,119.56881,2/27/2009,6.4
-4.96019,119.56881,2/28/2009,2.65
-4.96019,119.56881,3/1/2009,8.48
-4.96019,119.56881,3/2/2009,1.28
-4.96019,119.56881,3/3/2009,2.27
-4.96019,119.56881,3/4/2009,5.03
-4.96019,119.56881,3/5/2009,0.7
-4.96019,119.56881,3/6/2009,1.21
-4.96019,119.56881,3/7/2009,3.46
-4.96019,119.56881,3/8/2009,24.5
-4.96019,119.56881,3/9/2009,29.08
-4.96019,119.56881,3/10/2009,22.85
-4.96019,119.56881,3/11/2009,30.29
-4.96019,119.56881,3/12/2009,4.67
-4.96019,119.56881,3/13/2009,2.85
-4.96019,119.56881,3/14/2009,1.32
-4.96019,119.56881,3/15/2009,0.56
-4.96019,119.56881,3/16/2009,0.29
-4.96019,119.56881,3/17/2009,2.24
-4.96019,119.56881,3/18/2009,5.9
-4.96019,119.56881,3/19/2009,5.17
-4.96019,119.56881,3/20/2009,1.49
-4.96019,119.56881,3/21/2009,0.79
-4.96019,119.56881,3/22/2009,0.37
-4.96019,119.56881,3/23/2009,1.33
-4.96019,119.56881,3/24/2009,0.37
-4.96019,119.56881,3/25/2009,0.38
-4.96019,119.56881,3/26/2009,0.53
-4.96019,119.56881,3/27/2009,1.34
-4.96019,119.56881,3/28/2009,8.1
-4.96019,119.56881,3/29/2009,2.75
-4.96019,119.56881,3/30/2009,1.47
-4.96019,119.56881,3/31/2009,1.26
-4.96019,119.56881,4/1/2009,1.37
-4.96019,119.56881,4/2/2009,5.64
-4.96019,119.56881,4/3/2009,8.73
-4.96019,119.56881,4/4/2009,6.01
-4.96019,119.56881,4/5/2009,12.35
-4.96019,119.56881,4/6/2009,2.17
-4.96019,119.56881,4/7/2009,3.85
-4.96019,119.56881,4/8/2009,0.56
-4.96019,119.56881,4/9/2009,3.06
-4.96019,119.56881,4/10/2009,1.17
-4.96019,119.56881,4/11/2009,2.26
-4.96019,119.56881,4/12/2009,3.59
-4.96019,119.56881,4/13/2009,9.02
-4.96019,119.56881,4/14/2009,10.68
-4.96019,119.56881,4/15/2009,1.64
-4.96019,119.56881,4/16/2009,7.09
-4.96019,119.56881,4/17/2009,2.56
-4.96019,119.56881,4/18/2009,1.49
-4.96019,119.56881,4/19/2009,3.55
-4.96019,119.56881,4/20/2009,2.58
-4.96019,119.56881,4/21/2009,4.75
-4.96019,119.56881,4/22/2009,3.76
-4.96019,119.56881,4/23/2009,6.33
-4.96019,119.56881,4/24/2009,0.26
-4.96019,119.56881,4/25/2009,0.46
-4.96019,119.56881,4/26/2009,0.07
-4.96019,119.56881,4/27/2009,0.34
-4.96019,119.56881,4/28/2009,0.77
-4.96019,119.56881,4/29/2009,0.12
-4.96019,119.56881,4/30/2009,0.05
-4.96019,119.56881,5/1/2009,0.23
-4.96019,119.56881,5/2/2009,0.19
-4.96019,119.56881,5/3/2009,0.17
-4.96019,119.56881,5/4/2009,0.14
-4.96019,119.56881,5/5/2009,1.28
-4.96019,119.56881,5/6/2009,1.87
-4.96019,119.56881,5/7/2009,1.1
-4.96019,119.56881,5/8/2009,0.66
-4.96019,119.56881,5/9/2009,0.75
-4.96019,119.56881,5/10/2009,0.68
-4.96019,119.56881,5/11/2009,1.97
-4.96019,119.56881,5/12/2009,9.75
-4.96019,119.56881,5/13/2009,3.08
-4.96019,119.56881,5/14/2009,1.03
-4.96019,119.56881,5/15/2009,1.99
-4.96019,119.56881,5/16/2009,4.74
-4.96019,119.56881,5/17/2009,5.38
-4.96019,119.56881,5/18/2009,6.84
-4.96019,119.56881,5/19/2009,5.25
-4.96019,119.56881,5/20/2009,3.55
-4.96019,119.56881,5/21/2009,6.64
-4.96019,119.56881,5/22/2009,3.5
-4.96019,119.56881,5/23/2009,1.1
-4.96019,119.56881,5/24/2009,0.68
-4.96019,119.56881,5/25/2009,2.5
-4.96019,119.56881,5/26/2009,8.97
-4.96019,119.56881,5/27/2009,8.62
-4.96019,119.56881,5/28/2009,0.59
-4.96019,119.56881,5/29/2009,1.39
-4.96019,119.56881,5/30/2009,2.47
-4.96019,119.56881,5/31/2009,0.34
-4.96019,119.56881,6/1/2009,0.34
-4.96019,119.56881,6/2/2009,0.11
-4.96019,119.56881,6/3/2009,0.05
-4.96019,119.56881,6/4/2009,1.78
-4.96019,119.56881,6/5/2009,9.02
-4.96019,119.56881,6/6/2009,1.92
-4.96019,119.56881,6/7/2009,1.11
-4.96019,119.56881,6/8/2009,1.98
-4.96019,119.56881,6/9/2009,4.15
-4.96019,119.56881,6/10/2009,1.05
-4.96019,119.56881,6/11/2009,0
-4.96019,119.56881,6/12/2009,0.26
-4.96019,119.56881,6/13/2009,0.26
-4.96019,119.56881,6/14/2009,0.01
-4.96019,119.56881,6/15/2009,0
-4.96019,119.56881,6/16/2009,0.02
-4.96019,119.56881,6/17/2009,0.1
-4.96019,119.56881,6/18/2009,0.39
-4.96019,119.56881,6/19/2009,0.33
-4.96019,119.56881,6/20/2009,0.87
-4.96019,119.56881,6/21/2009,0.07
-4.96019,119.56881,6/22/2009,0.18
-4.96019,119.56881,6/23/2009,0.22
-4.96019,119.56881,6/24/2009,0.27
-4.96019,119.56881,6/25/2009,1.33
-4.96019,119.56881,6/26/2009,1.99
-4.96019,119.56881,6/27/2009,4.49
-4.96019,119.56881,6/28/2009,0.54
-4.96019,119.56881,6/29/2009,0.16
-4.96019,119.56881,6/30/2009,0.41
-4.96019,119.56881,7/1/2009,3.12
-4.96019,119.56881,7/2/2009,1.68
-4.96019,119.56881,7/3/2009,0.61
-4.96019,119.56881,7/4/2009,0
-4.96019,119.56881,7/5/2009,0.21
-4.96019,119.56881,7/6/2009,0.05
-4.96019,119.56881,7/7/2009,0.75
-4.96019,119.56881,7/8/2009,0.2
-4.96019,119.56881,7/9/2009,0.14
-4.96019,119.56881,7/10/2009,0.23
-4.96019,119.56881,7/11/2009,0.39
-4.96019,119.56881,7/12/2009,0.84
-4.96019,119.56881,7/13/2009,3.24
-4.96019,119.56881,7/14/2009,15.49
-4.96019,119.56881,7/15/2009,3.6
-4.96019,119.56881,7/16/2009,0.02
-4.96019,119.56881,7/17/2009,0.08
-4.96019,119.56881,7/18/2009,0.33
-4.96019,119.56881,7/19/2009,5.4
-4.96019,119.56881,7/20/2009,1.09
-4.96019,119.56881,7/21/2009,0.44
-4.96019,119.56881,7/22/2009,0.38
-4.96019,119.56881,7/23/2009,7.87
-4.96019,119.56881,7/24/2009,8.18
-4.96019,119.56881,7/25/2009,0.74
-4.96019,119.56881,7/26/2009,0.01
-4.96019,119.56881,7/27/2009,0
-4.96019,119.56881,7/28/2009,0.01
-4.96019,119.56881,7/29/2009,0.23
-4.96019,119.56881,7/30/2009,0.02
-4.96019,119.56881,7/31/2009,0.01
-4.96019,119.56881,8/1/2009,0
-4.96019,119.56881,8/2/2009,0
-4.96019,119.56881,8/3/2009,0
-4.96019,119.56881,8/4/2009,0
-4.96019,119.56881,8/5/2009,0
-4.96019,119.56881,8/6/2009,0.02
-4.96019,119.56881,8/7/2009,0.04
-4.96019,119.56881,8/8/2009,0.1
-4.96019,119.56881,8/9/2009,0.13
-4.96019,119.56881,8/10/2009,0.16
-4.96019,119.56881,8/11/2009,0.04
-4.96019,119.56881,8/12/2009,0.01
-4.96019,119.56881,8/13/2009,0.02
-4.96019,119.56881,8/14/2009,0.46
-4.96019,119.56881,8/15/2009,0
-4.96019,119.56881,8/16/2009,0.65
-4.96019,119.56881,8/17/2009,0.44
-4.96019,119.56881,8/18/2009,0.22
-4.96019,119.56881,8/19/2009,0.01
-4.96019,119.56881,8/20/2009,0.06
-4.96019,119.56881,8/21/2009,0.35
-4.96019,119.56881,8/22/2009,0.18
-4.96019,119.56881,8/23/2009,0.05
-4.96019,119.56881,8/24/2009,0
-4.96019,119.56881,8/25/2009,0
-4.96019,119.56881,8/26/2009,0.1
-4.96019,119.56881,8/27/2009,0.03
-4.96019,119.56881,8/28/2009,0.01
-4.96019,119.56881,8/29/2009,0.03
-4.96019,119.56881,8/30/2009,0
-4.96019,119.56881,8/31/2009,0
-4.96019,119.56881,9/1/2009,0
-4.96019,119.56881,9/2/2009,0.18
-4.96019,119.56881,9/3/2009,0.04
-4.96019,119.56881,9/4/2009,0
-4.96019,119.56881,9/5/2009,0
-4.96019,119.56881,9/6/2009,0
-4.96019,119.56881,9/7/2009,0.04
-4.96019,119.56881,9/8/2009,0
-4.96019,119.56881,9/9/2009,0.01
-4.96019,119.56881,9/10/2009,0.1
-4.96019,119.56881,9/11/2009,0
-4.96019,119.56881,9/12/2009,0.1
-4.96019,119.56881,9/13/2009,0
-4.96019,119.56881,9/14/2009,0
-4.96019,119.56881,9/15/2009,0.02
-4.96019,119.56881,9/16/2009,0
-4.96019,119.56881,9/17/2009,0
-4.96019,119.56881,9/18/2009,0
-4.96019,119.56881,9/19/2009,0
-4.96019,119.56881,9/20/2009,0.18
-4.96019,119.56881,9/21/2009,7.93
-4.96019,119.56881,9/22/2009,1.26
-4.96019,119.56881,9/23/2009,0.62
-4.96019,119.56881,9/24/2009,6.14
-4.96019,119.56881,9/25/2009,0.28
-4.96019,119.56881,9/26/2009,0.53
-4.96019,119.56881,9/27/2009,0.23
-4.96019,119.56881,9/28/2009,0.02
-4.96019,119.56881,9/29/2009,0.03
-4.96019,119.56881,9/30/2009,0.08
-4.96019,119.56881,10/1/2009,0.43
-4.96019,119.56881,10/2/2009,0.42
-4.96019,119.56881,10/3/2009,0.09
-4.96019,119.56881,10/4/2009,2.07
-4.96019,119.56881,10/5/2009,2.28
-4.96019,119.56881,10/6/2009,5.64
-4.96019,119.56881,10/7/2009,1.18
-4.96019,119.56881,10/8/2009,1.97
-4.96019,119.56881,10/9/2009,0.17
-4.96019,119.56881,10/10/2009,0.97
-4.96019,119.56881,10/11/2009,2.55
-4.96019,119.56881,10/12/2009,0.26
-4.96019,119.56881,10/13/2009,0.14
-4.96019,119.56881,10/14/2009,0.01
-4.96019,119.56881,10/15/2009,0
-4.96019,119.56881,10/16/2009,0.12
-4.96019,119.56881,10/17/2009,0.02
-4.96019,119.56881,10/18/2009,0.09
-4.96019,119.56881,10/19/2009,0.09
-4.96019,119.56881,10/20/2009,0.38
-4.96019,119.56881,10/21/2009,1.71
-4.96019,119.56881,10/22/2009,8.62
-4.96019,119.56881,10/23/2009,3.21
-4.96019,119.56881,10/24/2009,0.02
-4.96019,119.56881,10/25/2009,0
-4.96019,119.56881,10/26/2009,0
-4.96019,119.56881,10/27/2009,0
-4.96019,119.56881,10/28/2009,0
-4.96019,119.56881,10/29/2009,0
-4.96019,119.56881,10/30/2009,0
-4.96019,119.56881,10/31/2009,0.09
-4.96019,119.56881,11/1/2009,1.38
-4.96019,119.56881,11/2/2009,0.27
-4.96019,119.56881,11/3/2009,1.01
-4.96019,119.56881,11/4/2009,0.43
-4.96019,119.56881,11/5/2009,4.07
-4.96019,119.56881,11/6/2009,2.19
-4.96019,119.56881,11/7/2009,1.81
-4.96019,119.56881,11/8/2009,1.4
-4.96019,119.56881,11/9/2009,0.23
-4.96019,119.56881,11/10/2009,0.44
-4.96019,119.56881,11/11/2009,2.63
-4.96019,119.56881,11/12/2009,7.12
-4.96019,119.56881,11/13/2009,10.64
-4.96019,119.56881,11/14/2009,1.04
-4.96019,119.56881,11/15/2009,1.76
-4.96019,119.56881,11/16/2009,2.27
-4.96019,119.56881,11/17/2009,1.4
-4.96019,119.56881,11/18/2009,0.13
-4.96019,119.56881,11/19/2009,0.18
-4.96019,119.56881,11/20/2009,0.47
-4.96019,119.56881,11/21/2009,1.38
-4.96019,119.56881,11/22/2009,1.4
-4.96019,119.56881,11/23/2009,3.41
-4.96019,119.56881,11/24/2009,7.51
-4.96019,119.56881,11/25/2009,37.18
-4.96019,119.56881,11/26/2009,16.97
-4.96019,119.56881,11/27/2009,3.77
-4.96019,119.56881,11/28/2009,0.64
-4.96019,119.56881,11/29/2009,1.22
-4.96019,119.56881,11/30/2009,1.53
-4.96019,119.56881,12/1/2009,3.56
-4.96019,119.56881,12/2/2009,2.31
-4.96019,119.56881,12/3/2009,3.19
-4.96019,119.56881,12/4/2009,2.41
-4.96019,119.56881,12/5/2009,0.8
-4.96019,119.56881,12/6/2009,2.92
-4.96019,119.56881,12/7/2009,9.93
-4.96019,119.56881,12/8/2009,12.42
-4.96019,119.56881,12/9/2009,13.17
-4.96019,119.56881,12/10/2009,20.17
-4.96019,119.56881,12/11/2009,6.94
-4.96019,119.56881,12/12/2009,2.4
-4.96019,119.56881,12/13/2009,6.7
-4.96019,119.56881,12/14/2009,6.08
-4.96019,119.56881,12/15/2009,11.25
-4.96019,119.56881,12/16/2009,11.13
-4.96019,119.56881,12/17/2009,11.41
-4.96019,119.56881,12/18/2009,16.28
-4.96019,119.56881,12/19/2009,18.92
-4.96019,119.56881,12/20/2009,16
-4.96019,119.56881,12/21/2009,5.45
-4.96019,119.56881,12/22/2009,1.03
-4.96019,119.56881,12/23/2009,0.86
-4.96019,119.56881,12/24/2009,12.96
-4.96019,119.56881,12/25/2009,6.01
-4.96019,119.56881,12/26/2009,4.17
-4.96019,119.56881,12/27/2009,8.68
-4.96019,119.56881,12/28/2009,21.82
-4.96019,119.56881,12/29/2009,11.65
-4.96019,119.56881,12/30/2009,10.85
-4.96019,119.56881,12/31/2009,8.26
-4.96019,119.56881,1/1/2010,4.21
-4.96019,119.56881,1/2/2010,2.96
-4.96019,119.56881,1/3/2010,3.32
-4.96019,119.56881,1/4/2010,7.36
-4.96019,119.56881,1/5/2010,16.82
-4.96019,119.56881,1/6/2010,18.54
-4.96019,119.56881,1/7/2010,11.86
-4.96019,119.56881,1/8/2010,8.57
-4.96019,119.56881,1/9/2010,25.35
-4.96019,119.56881,1/10/2010,7.64
-4.96019,119.56881,1/11/2010,13.14
-4.96019,119.56881,1/12/2010,22.82
-4.96019,119.56881,1/13/2010,22.99
-4.96019,119.56881,1/14/2010,24.56
-4.96019,119.56881,1/15/2010,19.93
-4.96019,119.56881,1/16/2010,8.18
-4.96019,119.56881,1/17/2010,23.51
-4.96019,119.56881,1/18/2010,16.62
-4.96019,119.56881,1/19/2010,19.92
-4.96019,119.56881,1/20/2010,23.14
-4.96019,119.56881,1/21/2010,13.18
-4.96019,119.56881,1/22/2010,0.73
-4.96019,119.56881,1/23/2010,3.25
-4.96019,119.56881,1/24/2010,3.13
-4.96019,119.56881,1/25/2010,9.78
-4.96019,119.56881,1/26/2010,4.28
-4.96019,119.56881,1/27/2010,9.46
-4.96019,119.56881,1/28/2010,5.39
-4.96019,119.56881,1/29/2010,3.71
-4.96019,119.56881,1/30/2010,23.15
-4.96019,119.56881,1/31/2010,16.05
-4.96019,119.56881,2/1/2010,16.35
-4.96019,119.56881,2/2/2010,10.24
-4.96019,119.56881,2/3/2010,5.06
-4.96019,119.56881,2/4/2010,3.32
-4.96019,119.56881,2/5/2010,7.41
-4.96019,119.56881,2/6/2010,15.69
-4.96019,119.56881,2/7/2010,17.35
-4.96019,119.56881,2/8/2010,7.21
-4.96019,119.56881,2/9/2010,16.11
-4.96019,119.56881,2/10/2010,2.82
-4.96019,119.56881,2/11/2010,4.82
-4.96019,119.56881,2/12/2010,3.79
-4.96019,119.56881,2/13/2010,2.05
-4.96019,119.56881,2/14/2010,2.94
-4.96019,119.56881,2/15/2010,2.4
-4.96019,119.56881,2/16/2010,2.88
-4.96019,119.56881,2/17/2010,7.15
-4.96019,119.56881,2/18/2010,0.71
-4.96019,119.56881,2/19/2010,38.29
-4.96019,119.56881,2/20/2010,9.41
-4.96019,119.56881,2/21/2010,1.64
-4.96019,119.56881,2/22/2010,11.5
-4.96019,119.56881,2/23/2010,2.93
-4.96019,119.56881,2/24/2010,3.5
-4.96019,119.56881,2/25/2010,6.93
-4.96019,119.56881,2/26/2010,4.13
-4.96019,119.56881,2/27/2010,1.22
-4.96019,119.56881,2/28/2010,3.87
-4.96019,119.56881,3/1/2010,2.25
-4.96019,119.56881,3/2/2010,1.58
-4.96019,119.56881,3/3/2010,8.14
-4.96019,119.56881,3/4/2010,1.07
-4.96019,119.56881,3/5/2010,13.53
-4.96019,119.56881,3/6/2010,1.56
-4.96019,119.56881,3/7/2010,2.48
-4.96019,119.56881,3/8/2010,4.43
-4.96019,119.56881,3/9/2010,6.19
-4.96019,119.56881,3/10/2010,4.76
-4.96019,119.56881,3/11/2010,28.61
-4.96019,119.56881,3/12/2010,7.31
-4.96019,119.56881,3/13/2010,1.48
-4.96019,119.56881,3/14/2010,1.17
-4.96019,119.56881,3/15/2010,1.81
-4.96019,119.56881,3/16/2010,0.93
-4.96019,119.56881,3/17/2010,1.16
-4.96019,119.56881,3/18/2010,0.61
-4.96019,119.56881,3/19/2010,0.5
-4.96019,119.56881,3/20/2010,1.54
-4.96019,119.56881,3/21/2010,1.23
-4.96019,119.56881,3/22/2010,2.67
-4.96019,119.56881,3/23/2010,4.48
-4.96019,119.56881,3/24/2010,2.37
-4.96019,119.56881,3/25/2010,2.28
-4.96019,119.56881,3/26/2010,2.1
-4.96019,119.56881,3/27/2010,3.28
-4.96019,119.56881,3/28/2010,12.53
-4.96019,119.56881,3/29/2010,4.7
-4.96019,119.56881,3/30/2010,14.85
-4.96019,119.56881,3/31/2010,32.46
-4.96019,119.56881,4/1/2010,9.16
-4.96019,119.56881,4/2/2010,2.93
-4.96019,119.56881,4/3/2010,7.46
-4.96019,119.56881,4/4/2010,1.36
-4.96019,119.56881,4/5/2010,4.39
-4.96019,119.56881,4/6/2010,2.85
-4.96019,119.56881,4/7/2010,3.05
-4.96019,119.56881,4/8/2010,8.56
-4.96019,119.56881,4/9/2010,6.1
-4.96019,119.56881,4/10/2010,2.1
-4.96019,119.56881,4/11/2010,4.67
-4.96019,119.56881,4/12/2010,6.68
-4.96019,119.56881,4/13/2010,4.72
-4.96019,119.56881,4/14/2010,7.58
-4.96019,119.56881,4/15/2010,2.06
-4.96019,119.56881,4/16/2010,4.86
-4.96019,119.56881,4/17/2010,10.87
-4.96019,119.56881,4/18/2010,9.93
-4.96019,119.56881,4/19/2010,10.65
-4.96019,119.56881,4/20/2010,4.18
-4.96019,119.56881,4/21/2010,1.75
-4.96019,119.56881,4/22/2010,0.88
-4.96019,119.56881,4/23/2010,0.5
-4.96019,119.56881,4/24/2010,2.33
-4.96019,119.56881,4/25/2010,5.71
-4.96019,119.56881,4/26/2010,2.44
-4.96019,119.56881,4/27/2010,1.72
-4.96019,119.56881,4/28/2010,11.21
-4.96019,119.56881,4/29/2010,5.93
-4.96019,119.56881,4/30/2010,20.28
-4.96019,119.56881,5/1/2010,3.24
-4.96019,119.56881,5/2/2010,3.78
-4.96019,119.56881,5/3/2010,8.05
-4.96019,119.56881,5/4/2010,4.19
-4.96019,119.56881,5/5/2010,6.12
-4.96019,119.56881,5/6/2010,5.48
-4.96019,119.56881,5/7/2010,6.74
-4.96019,119.56881,5/8/2010,7.72
-4.96019,119.56881,5/9/2010,3.31
-4.96019,119.56881,5/10/2010,2.49
-4.96019,119.56881,5/11/2010,4.6
-4.96019,119.56881,5/12/2010,1.41
-4.96019,119.56881,5/13/2010,15.81
-4.96019,119.56881,5/14/2010,14.13
-4.96019,119.56881,5/15/2010,10.57
-4.96019,119.56881,5/16/2010,0.4
-4.96019,119.56881,5/17/2010,1.51
-4.96019,119.56881,5/18/2010,0.97
-4.96019,119.56881,5/19/2010,1
-4.96019,119.56881,5/20/2010,2.1
-4.96019,119.56881,5/21/2010,9.96
-4.96019,119.56881,5/22/2010,8.97
-4.96019,119.56881,5/23/2010,0.9
-4.96019,119.56881,5/24/2010,3.39
-4.96019,119.56881,5/25/2010,19.67
-4.96019,119.56881,5/26/2010,2.85
-4.96019,119.56881,5/27/2010,4.11
-4.96019,119.56881,5/28/2010,1.41
-4.96019,119.56881,5/29/2010,2
-4.96019,119.56881,5/30/2010,1.36
-4.96019,119.56881,5/31/2010,8.55
-4.96019,119.56881,6/1/2010,7.63
-4.96019,119.56881,6/2/2010,3.04
-4.96019,119.56881,6/3/2010,3.05
-4.96019,119.56881,6/4/2010,3.1
-4.96019,119.56881,6/5/2010,1.07
-4.96019,119.56881,6/6/2010,3.52
-4.96019,119.56881,6/7/2010,6.69
-4.96019,119.56881,6/8/2010,13.86
-4.96019,119.56881,6/9/2010,10.05
-4.96019,119.56881,6/10/2010,4.15
-4.96019,119.56881,6/11/2010,5.19
-4.96019,119.56881,6/12/2010,2.18
-4.96019,119.56881,6/13/2010,1.18
-4.96019,119.56881,6/14/2010,4.13
-4.96019,119.56881,6/15/2010,7.06
-4.96019,119.56881,6/16/2010,1.77
-4.96019,119.56881,6/17/2010,2.16
-4.96019,119.56881,6/18/2010,1.01
-4.96019,119.56881,6/19/2010,2.22
-4.96019,119.56881,6/20/2010,0.8
-4.96019,119.56881,6/21/2010,0.01
-4.96019,119.56881,6/22/2010,0.2
-4.96019,119.56881,6/23/2010,8.64
-4.96019,119.56881,6/24/2010,15.77
-4.96019,119.56881,6/25/2010,5.7
-4.96019,119.56881,6/26/2010,16.69
-4.96019,119.56881,6/27/2010,4.42
-4.96019,119.56881,6/28/2010,1.73
-4.96019,119.56881,6/29/2010,0.9
-4.96019,119.56881,6/30/2010,1.74
-4.96019,119.56881,7/1/2010,0.53
-4.96019,119.56881,7/2/2010,0.29
-4.96019,119.56881,7/3/2010,1.22
-4.96019,119.56881,7/4/2010,7.77
-4.96019,119.56881,7/5/2010,1.99
-4.96019,119.56881,7/6/2010,1.22
-4.96019,119.56881,7/7/2010,0.98
-4.96019,119.56881,7/8/2010,1.45
-4.96019,119.56881,7/9/2010,6.67
-4.96019,119.56881,7/10/2010,1.07
-4.96019,119.56881,7/11/2010,5.42
-4.96019,119.56881,7/12/2010,2.54
-4.96019,119.56881,7/13/2010,7.39
-4.96019,119.56881,7/14/2010,5.23
-4.96019,119.56881,7/15/2010,1.99
-4.96019,119.56881,7/16/2010,1.6
-4.96019,119.56881,7/17/2010,2.39
-4.96019,119.56881,7/18/2010,0.96
-4.96019,119.56881,7/19/2010,2.61
-4.96019,119.56881,7/20/2010,2.38
-4.96019,119.56881,7/21/2010,0.26
-4.96019,119.56881,7/22/2010,0.27
-4.96019,119.56881,7/23/2010,1.2
-4.96019,119.56881,7/24/2010,3.61
-4.96019,119.56881,7/25/2010,6.38
-4.96019,119.56881,7/26/2010,25.44
-4.96019,119.56881,7/27/2010,6.76
-4.96019,119.56881,7/28/2010,4.19
-4.96019,119.56881,7/29/2010,4.96
-4.96019,119.56881,7/30/2010,3.53
-4.96019,119.56881,7/31/2010,1.41
-4.96019,119.56881,8/1/2010,7.45
-4.96019,119.56881,8/2/2010,6.49
-4.96019,119.56881,8/3/2010,6.89
-4.96019,119.56881,8/4/2010,13.57
-4.96019,119.56881,8/5/2010,2.14
-4.96019,119.56881,8/6/2010,1.64
-4.96019,119.56881,8/7/2010,0.1
-4.96019,119.56881,8/8/2010,0.37
-4.96019,119.56881,8/9/2010,2.59
-4.96019,119.56881,8/10/2010,2.1
-4.96019,119.56881,8/11/2010,0.75
-4.96019,119.56881,8/12/2010,3.37
-4.96019,119.56881,8/13/2010,3.11
-4.96019,119.56881,8/14/2010,1.26
-4.96019,119.56881,8/15/2010,0.05
-4.96019,119.56881,8/16/2010,0.07
-4.96019,119.56881,8/17/2010,0.93
-4.96019,119.56881,8/18/2010,4.56
-4.96019,119.56881,8/19/2010,3.13
-4.96019,119.56881,8/20/2010,1.28
-4.96019,119.56881,8/21/2010,5.73
-4.96019,119.56881,8/22/2010,10.82
